"location","context","source","target"
"doc.digcomp_3.0_framework.digcomp_3.0.sharing_through_digital_technologies.paragraph.5a4234619768","digcomp_3.0_framework_digcomp_3.0.sharing_through_digital_technologies|paragraph","2. COMMUNICATION AND COLLABORATION","2. COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies.paragraph.527a3e9c157a","digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies|paragraph","To participate in society through the ethical and responsible use of digital platforms and services. To seek opportunities for self-empowerment and participation through appropriate digital technologies. To be aware of and assert one’s rights, and to exercise choice, in digital environments.","Deelnemen aan de samenleving door het ethisch en verantwoord gebruik van digitale platforms en diensten. Kansen zoeken voor zelfontwikkeling en participatie via passende digitale technologieën. Bewust zijn van en doen gelden van de eigen rechten, en keuzes maken in digitale omgevingen."
"doc.digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies.paragraph.447c7ba79f0f","digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies|paragraph","Link to learning outcomes for Competence 2.3","Link naar leerresultaten voor competentie 2.3"
"doc.digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies.paragraph.c63b722710f1","digcomp_3.0_framework.digcomp_3.0.engaging_in_citizenship_through_digital_technologies|paragraph","2. COMMUNICATION AND COLLABORATION","2. COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies.paragraph.e6d51a58bc4b","digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies|paragraph","To use digital technologies ethically and responsibly for collaborative purposes, and for the co-construction and co-creation of information, resources and knowledge.","Digitale technologieën ethisch en verantwoord gebruiken voor samenwerking, en voor de co-constructie en co-creatie van informatie, middelen en kennis."
"doc.digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies.paragraph.6d3a52dddacc","digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies|paragraph","Link to learning outcomes for Competence 2.4","Link naar leerresultaten voor competentie 2.4"
"doc.digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies.paragraph.3f0b7a7e7bf0","digcomp_3.0_framework.digcomp_3.0.collaborating_through_digital_technologies|paragraph","2. COMMUNICATION AND COLLABORATION","2. COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.digital_behaviour.paragraph.f648ababbfc4","digcomp_3.0_framework.digcomp_3.0.digital_behaviour|paragraph","To be aware of behavioural norms, and to know how to behave respectfully while and interacting in digital contexts, and to be aware of and respect cultural, generational and other diversity in digital environments.","Bewust zijn van gedragsnormen en weten hoe respectvol te handelen tijdens interactie in een digitale context, en culturele, generationele en andere diversiteit in digitale omgevingen kennen en respecteren."
"doc.digcomp_3.0_framework.digcomp_3.0.digital_behaviour.paragraph.c730cd772034","digcomp_3.0_framework.digcomp_3.0.digital_behaviour|paragraph","Link to learning outcomes for Competence 2.5","Link naar leerresultaten voor competentie 2.5"
"doc.digcomp_3.0_framework.digcomp_3.0.digital_behaviour.paragraph.965ab040554c","digcomp_3.0_framework.digcomp_3.0.digital_behaviour|paragraph","2. COMMUNICATION AND COLLABORATION","2. COMMUNICATIE EN SAMENWERKING"
"doc.digcomp_3.0_framework.digcomp_3.0.managing_digital_identity.paragraph.861a93e984ee","digcomp_3.0_framework.digcomp_3.0.managing_digital_identity|paragraph","To manage one or multiple digital identities. To take actions to help protect one’s digital reputation (how one is perceived based on online presence), and to manage one’s digital footprint (the data that is produced through use of and by digital platforms and services).","Een of meerdere digitale identiteiten beheren. Acties ondernemen om de eigen digitale reputatie te helpen beschermen (hoe men wordt waargenomen op basis van online aanwezigheid), en de eigen digitale voetafdruk beheren (de gegevens die worden geproduceerd door het gebruik van en door digitale platforms en diensten)."
"doc.digcomp_3.0_framework.digcomp_3.0.managing_digital_identity.paragraph.a4675ab007f8","digcomp_3.0_framework.digcomp_3.0.managing_digital_identity|paragraph","Link to learning outcomes for Competence 2.6","Link naar leerresultaten voor competentie 2.6"
"doc.digcomp_3.0_framework.digcomp_3.0.managing_digital_identity.paragraph.ebd703ad6341","digcomp_3.0_framework.digcomp_3.0.managing_digital_identity|paragraph","CONTENT CREATION","CONTENTCREATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.developing_digital_content.paragraph.7b7c18467fea","digcomp_3.0_framework.digcomp_3.0.developing_digital_content|paragraph","To use digital technologies ethically and responsibly to create and edit a variety of content. To express oneself through digital means.","Digitale technologieën ethisch en verantwoord gebruiken om uiteenlopende inhoud te creëren en te bewerken. Zichzelf uitdrukken via digitale middelen."
"doc.digcomp_3.0_framework.digcomp_3.0.developing_digital_content.paragraph.48ab31510ec4","digcomp_3.0_framework.digcomp_3.0.developing_digital_content|paragraph","Link to learning outcomes for Competence 3.1","Link naar leerresultaten voor competentie 3.1"
"doc.digcomp_3.0_framework.digcomp_3.0.developing_digital_content.paragraph.dc8a28698bce","digcomp_3.0_framework.digcomp_3.0.developing_digital_content|paragraph","3. CONTENT CREATION","3. CONTENTCREATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content.paragraph.e35262c4217f","digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content|paragraph","To modify, refine and integrate new information and content into existing knowledge and resources to create new and original content and knowledge.","Nieuwe informatie en inhoud aanpassen, verfijnen en integreren in bestaande kennis en middelen om nieuwe en originele inhoud en kennis te creëren."
"doc.digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content.paragraph.70e1154ebcb8","digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content|paragraph","Link to learning outcomes for Competence 3.2","Link naar leerresultaten voor competentie 3.2"
"doc.digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content.paragraph.8f1dcf01ba5e","digcomp_3.0_framework.digcomp_3.0.integrating_and_re-elaborating_digital_content|paragraph","3. CONTENT CREATION","3. CONTENTCREATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.copyright_and_licences.paragraph.5cddb82420fd","digcomp_3.0_framework.digcomp_3.0.copyright_and_licences|paragraph","To understand how copyright and licences, as well as associated legal and ethical issues, apply to digital content, and how to correctly apply them.","Begrijpen hoe auteursrecht en licenties, evenals de daarmee verbonden juridische en ethische kwesties, van toepassing zijn op digitale inhoud en hoe deze correct moeten worden toegepast."
"doc.digcomp_3.0_framework.digcomp_3.0.copyright_and_licences.paragraph.c695952f74a4","digcomp_3.0_framework.digcomp_3.0.copyright_and_licences|paragraph","Link to learning outcomes for Competence 3.3","Link naar leerresultaten voor competentie 3.3"
"doc.digcomp_3.0_framework.digcomp_3.0.copyright_and_licences.paragraph.f0ea2e301142","digcomp_3.0_framework.digcomp_3.0.copyright_and_licences|paragraph","3. CONTENT CREATION","3. CONTENTCREATIE"
"doc.digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming.paragraph.f1226a133cd6","digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming|paragraph","To understand and implement steps to analyse a problem, recognise sub-problems, and plan and develop a sequence of instructions for a computing system to solve a given problem or to perform a specific task.","De stappen begrijpen en uitvoeren om een probleem te analyseren, subproblemen te herkennen en een reeks instructies voor een computersysteem te plannen en te ontwikkelen om een gegeven probleem op te lossen of een specifieke taak uit te voeren."
"doc.digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming.paragraph.b768429b212d","digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming|paragraph","Note: Computational thinking and programming is a transversal competence, relevant to other DigComp competences. It is included under Competence Area consistency with the previous","Opmerking: Computationeel denken en programmeren is een transversale competentie, relevant voor andere DigComp-competenties. Het is opgenomen onder het Competentiegebied voor consistentie met de vorige versie."
"doc.digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming.paragraph.54a9faeb2feb","digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming|paragraph","Link to learning outcomes for Competence 3.4","Link naar leerresultaten voor competentie 3.4"
"doc.digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming.paragraph.773444ba9d58","digcomp_3.0_framework.digcomp_3.0.computational_thinking_and_programming|paragraph","SAFETY, WELLBEING AND RESPONSIBLE USE","VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK"
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_devices.paragraph.b55f24b81933","digcomp_3.0_framework.digcomp_3.0.protecting_devices|paragraph","To apply safety and cybersecurity measures in order to protect digital devices and content. To be aware of the evolving nature of risks and threats in digital environments, and to have digital devices and their contents.","Veiligheids- en cyberbeveiligingsmaatregelen toepassen om digitale apparaten en inhoud te beschermen. Bewust zijn van de veranderende aard van risico's en bedreigingen in digitale omgevingen, en aandacht hebben voor de beveiliging van digitale apparaten en hun inhoud."
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_devices.paragraph.12c4b0093d2a","digcomp_3.0_framework.digcomp_3.0.protecting_devices|paragraph","Link to learning outcomes for Competence 4.1","Link naar leerresultaten voor competentie 4.1"
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_devices.paragraph.93d157c6ce6d","digcomp_3.0_framework.digcomp_3.0.protecting_devices|paragraph","4. SAFETY, WELLBEING AND RESPONSIBLE USE","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK"
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy.paragraph.fe1300bb98fb","digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy|paragraph","To be aware of and exercise one’s rights in relation to personal data and privacy in digital environments. To evaluate and manage privacy risks and protect personal data and privacy in digital environments. To use and share one’s own and others’ personal data safely, ethically and responsibly.","Bewust zijn van en uitoefenen van de eigen rechten met betrekking tot persoonsgegevens en privacy in digitale omgevingen. Privacyrisico's evalueren en beheren en persoonsgegevens en privacy beschermen in digitale omgevingen. Eigen persoonsgegevens en die van anderen veilig, ethisch en verantwoord gebruiken en delen."
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy.paragraph.6219311e2a6f","digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy|paragraph","Link to learning outcomes for Competence 4.2","Link naar leerresultaten voor competentie 4.2"
"doc.digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy.paragraph.51da93c73a58","digcomp_3.0_framework.digcomp_3.0.protecting_personal_data_and_privacy|paragraph","4. SAFETY, WELLBEING AND RESPONSIBLE USE","4. VEILIGHEID, WELZIJN EN VERANTWOORD GEBRUIK"
"doc.digcomp_3.0_framework.digcomp_3.0.supporting_wellbeing.paragraph.95a8518497ab","digcomp_3.0_framework.digcomp_3.0.supporting_wellbeing|paragraph","To use digital technologies in ways that support wellbeing and inclusion. To minimise risks and threats to physical, mental and social wellbeing of oneself and others while using digital technologies. To balance usage of digital technologies with offline activities to support wellbeing. To take action to help protect oneself and others from possible dangers in digital environments (e.g. cyberbullying, harmful content), and to know how to respond to such dangers.","Digitale technologieën gebruiken op manieren die welzijn en inclusie ondersteunen. Risico's en bedreigingen voor het fysieke, mentale en sociale welzijn van zichzelf en anderen minimaliseren bij het gebruik van digitale technologieën. Het gebruik van digitale technologieën in evenwicht brengen met offline activiteiten om welzijn te ondersteunen. Actie ondernemen om zichzelf en anderen te helpen beschermen tegen mogelijke gevaren in digitale omgevingen (bijv. cyberpesten, schadelijke inhoud), en weten hoe op dergelijke gevaren te reageren."
